usuario_id,region,fruta,mes,entrante
4,2,limon,1,3000
4,2,melon,1,16500
4,2,manzana,2,2550
4,2,limon,2,5400
4,2,kiwi,2,800
4,2,naranja,2,7750
4,2,melon,2,13200
4,2,manzana,3,1200
4,2,limon,3,1200
4,2,kiwi,3,2200
4,2,naranja,3,1000
4,2,melon,3,11700
4,2,manzana,4,5100
4,2,limon,4,2550
4,2,kiwi,4,9000
4,2,naranja,4,4000
4,2,melon,4,6000
4,2,manzana,5,10200
4,2,limon,5,3900
4,2,kiwi,5,12000
4,2,naranja,5,5750
4,2,melon,5,3900
4,2,manzana,6,12450
4,2,kiwi,6,9600
4,2,naranja,6,25250
4,2,manzana,7,10050
4,2,limon,7,6300
4,2,kiwi,7,5000
4,2,naranja,7,23750
4,2,melon,7,1500
4,2,manzana,8,10050
4,2,limon,8,5700
4,2,kiwi,8,9600
4,2,naranja,8,12500
4,2,manzana,9,8850
4,2,limon,9,2850
4,2,kiwi,9,2600
4,2,naranja,9,11750
4,2,melon,9,2400
4,2,manzana,11,4500
4,2,limon,11,2100
4,2,kiwi,11,2800
4,2,naranja,11,11000
4,2,melon,11,6600
4,2,manzana,12,6600
4,2,limon,12,5700
4,2,kiwi,12,1200
4,2,naranja,12,12500
4,2,melon,12,9600
5,1,limon,1,4650
5,1,kiwi,1,2400
5,1,melon,1,5700
5,1,manzana,2,750
5,1,limon,2,750
5,1,kiwi,2,2400
5,1,naranja,2,3500
5,1,melon,2,4200
5,1,manzana,5,2100
5,1,limon,5,2250
5,1,kiwi,5,5000
5,1,naranja,5,2000
5,1,manzana,6,1650
5,1,limon,6,300
5,1,kiwi,6,2800
5,1,naranja,6,9750
5,1,manzana,7,2100
5,1,limon,7,2100
5,1,kiwi,7,5000
5,1,naranja,7,3500
5,1,manzana,8,4350
5,1,limon,8,2250
5,1,kiwi,8,2200
5,1,naranja,8,2250
5,1,manzana,9,2400
5,1,kiwi,9,3200
5,1,naranja,9,500
5,1,manzana,12,1350
5,1,kiwi,12,200
5,1,naranja,12,250
5,1,melon,12,7500
5,2,manzana,1,900
5,2,limon,1,2400
5,2,kiwi,1,3800
5,2,naranja,1,2250
5,2,melon,1,18000
5,2,manzana,2,600
5,2,limon,2,3600
5,2,naranja,2,1750
5,2,melon,2,19800
5,2,manzana,3,2100
5,2,limon,3,4950
5,2,kiwi,3,8000
5,2,naranja,3,6000
5,2,melon,3,15000
5,2,manzana,4,7050
5,2,limon,4,4950
5,2,kiwi,4,4400
5,2,naranja,4,5750
5,2,melon,4,12900
5,2,manzana,5,11700
5,2,limon,5,8700
5,2,kiwi,5,9400
5,2,naranja,5,20500
5,2,melon,5,1800
5,2,manzana,6,6450
5,2,limon,6,8100
5,2,kiwi,6,6400
5,2,naranja,6,13750
5,2,melon,6,1500
5,2,manzana,7,9300
5,2,limon,7,4950
5,2,kiwi,7,8000
5,2,naranja,7,10000
5,2,manzana,8,13650
5,2,limon,8,2400
5,2,kiwi,8,4000
5,2,naranja,8,9750
5,2,melon,8,4200
5,2,manzana,9,6150
5,2,limon,9,6000
5,2,kiwi,9,12000
5,2,naranja,9,18000
5,2,melon,9,3600
5,2,manzana,11,11550
5,2,limon,11,10650
5,2,kiwi,11,2200
5,2,naranja,11,19750
5,2,melon,11,11100
5,2,manzana,12,8100
5,2,limon,12,7800
5,2,kiwi,12,5200
5,2,naranja,12,14750
5,2,melon,12,4500
6,1,manzana,1,150
6,1,naranja,1,1250
6,1,melon,1,11100
6,1,manzana,2,2250
6,1,limon,2,1350
6,1,naranja,2,3000
6,1,melon,2,10500
6,1,manzana,3,150
6,1,limon,3,2400
6,1,melon,3,5700
6,1,manzana,4,1200
6,1,melon,4,6300
6,1,manzana,5,1950
6,1,limon,5,1350
6,1,kiwi,5,4400
6,1,naranja,5,9250
6,1,manzana,6,1050
6,1,limon,6,1650
6,1,kiwi,6,4400
6,1,naranja,6,6750
6,1,manzana,7,6300
6,1,kiwi,7,1400
6,1,naranja,7,1000
6,1,manzana,8,5550
6,1,limon,8,3000
6,1,kiwi,8,2400
6,1,naranja,8,7500
6,1,manzana,9,4200
6,1,limon,9,1800
6,1,kiwi,9,5200
6,1,naranja,9,500
6,1,manzana,10,4650
6,1,limon,10,2250
6,1,manzana,11,2100
6,1,limon,11,1350
6,1,naranja,11,2250
6,1,melon,11,6900
6,1,naranja,12,3250
6,1,melon,12,1500
6,2,manzana,1,1800
6,2,limon,1,2100
6,2,naranja,1,2750
6,2,melon,1,22500
6,2,manzana,2,5250
6,2,limon,2,8700
6,2,kiwi,2,1600
6,2,naranja,2,3750
6,2,melon,2,8100
6,2,manzana,3,3300
6,2,limon,3,3450
6,2,kiwi,3,400
6,2,naranja,3,7000
6,2,melon,3,12600
6,2,manzana,4,6750
6,2,limon,4,7350
6,2,kiwi,4,800
6,2,naranja,4,4000
6,2,melon,4,7500
6,2,manzana,5,12150
6,2,limon,5,450
6,2,kiwi,5,5600
6,2,naranja,5,15750
6,2,melon,5,3900
6,2,manzana,6,7050
6,2,limon,6,2550
6,2,kiwi,6,12000
6,2,naranja,6,10750
6,2,melon,6,2700
6,2,manzana,7,4800
6,2,limon,7,7350
6,2,kiwi,7,16600
6,2,naranja,7,10250
6,2,melon,7,4200
6,2,manzana,8,8700
6,2,limon,8,3900
6,2,kiwi,8,16600
6,2,naranja,8,9250
6,2,manzana,9,7800
6,2,limon,9,4950
6,2,kiwi,9,8600
6,2,naranja,9,12250
6,2,melon,9,3900
6,2,manzana,10,7650
6,2,limon,10,6450
6,2,kiwi,10,9400
6,2,naranja,10,22500
6,2,melon,10,6900
6,2,manzana,11,6300
6,2,limon,11,6600
6,2,kiwi,11,6200
6,2,naranja,11,22000
6,2,melon,11,4800
6,2,manzana,12,6600
6,2,limon,12,5850
6,2,kiwi,12,9000
6,2,naranja,12,7500
6,2,melon,12,10200
7,1,manzana,1,1800
7,1,limon,1,1500
7,1,naranja,1,2750
7,1,melon,1,9900
7,1,manzana,2,1350
7,1,limon,2,3300
7,1,melon,2,2700
7,1,limon,3,2850
7,1,melon,3,6600
7,1,manzana,4,2250
7,1,limon,4,2700
7,1,kiwi,4,600
7,1,naranja,4,2250
7,1,melon,4,3600
7,1,manzana,5,1350
7,1,limon,5,3450
7,1,kiwi,5,2600
7,1,naranja,5,7500
7,1,melon,5,3000
7,1,manzana,7,4950
7,1,limon,7,4050
7,1,kiwi,7,4800
7,1,naranja,7,1500
7,1,manzana,8,1200
7,1,limon,8,1200
7,1,kiwi,8,800
7,1,naranja,8,7250
7,1,manzana,9,4650
7,1,limon,9,450
7,1,kiwi,9,1400
7,1,naranja,9,2750
7,1,manzana,10,2250
7,1,limon,10,1950
7,1,kiwi,10,2200
7,1,naranja,10,2500
7,1,manzana,11,4050
7,1,limon,11,900
7,1,naranja,11,2500
7,1,melon,11,6600
7,2,manzana,1,1350
7,2,limon,1,1650
7,2,kiwi,1,2000
7,2,naranja,1,4000
7,2,melon,1,17100
7,2,manzana,2,3150
7,2,limon,2,1050
7,2,kiwi,2,1800
7,2,naranja,2,9500
7,2,melon,2,18000
7,2,manzana,3,3300
7,2,limon,3,4350
7,2,kiwi,3,400
7,2,naranja,3,4000
7,2,melon,3,13800
7,2,manzana,4,4950
7,2,limon,4,3750
7,2,kiwi,4,10000
7,2,naranja,4,3500
7,2,melon,4,6600
7,2,manzana,5,6000
7,2,limon,5,5850
7,2,kiwi,5,4400
7,2,naranja,5,15000
7,2,manzana,6,15000
7,2,limon,6,4200
7,2,kiwi,6,6200
7,2,naranja,6,11750
7,2,melon,6,2400
7,2,manzana,7,12450
7,2,limon,7,5250
7,2,kiwi,7,4800
7,2,naranja,7,13500
7,2,melon,7,3300
7,2,manzana,8,12000
7,2,limon,8,6750
7,2,kiwi,8,4400
7,2,naranja,8,14250
7,2,melon,8,3300
7,2,manzana,9,12150
7,2,limon,9,6300
7,2,kiwi,9,11000
7,2,naranja,9,14500
7,2,melon,9,600
7,2,manzana,10,9150
7,2,limon,10,5100
7,2,kiwi,10,11000
7,2,naranja,10,18000
7,2,melon,10,600
7,2,manzana,11,5850
7,2,limon,11,3900
7,2,kiwi,11,4600
7,2,naranja,11,17000
7,2,melon,11,11100
7,2,manzana,12,3150
7,2,limon,12,7800
7,2,kiwi,12,4000
7,2,naranja,12,17500
7,2,melon,12,10200
8,1,manzana,1,1650
8,1,limon,1,3600
8,1,naranja,1,4000
8,1,melon,1,9600
8,1,limon,3,1050
8,1,kiwi,3,2600
8,1,naranja,3,250
8,1,melon,3,5400
8,1,manzana,4,1050
8,1,limon,4,1200
8,1,kiwi,4,5400
8,1,melon,4,5100
8,1,manzana,5,3000
8,1,limon,5,2100
8,1,kiwi,5,7000
8,1,naranja,5,2250
8,1,manzana,6,1500
8,1,limon,6,900
8,1,kiwi,6,4200
8,1,naranja,6,750
8,1,manzana,7,3600
8,1,limon,7,2700
8,1,kiwi,7,1200
8,1,naranja,7,2750
8,1,manzana,8,5550
8,1,limon,8,1050
8,1,kiwi,8,7000
8,1,naranja,8,3750
8,1,manzana,9,1800
8,1,limon,9,750
8,1,kiwi,9,1800
8,1,naranja,9,2750
8,1,manzana,10,1650
8,1,limon,10,2850
8,1,kiwi,10,5000
8,1,naranja,10,500
8,1,manzana,11,450
8,1,limon,11,450
8,1,kiwi,11,2600
8,1,melon,11,6000
8,1,naranja,12,250
8,1,melon,12,1800
8,2,limon,2,10050
8,2,kiwi,2,4000
8,2,naranja,2,8500
8,2,melon,2,11100
8,2,manzana,3,4650
8,2,limon,3,4950
8,2,naranja,3,1500
8,2,melon,3,10800
8,2,manzana,4,12300
8,2,limon,4,6600
8,2,kiwi,4,5800
8,2,naranja,4,8000
8,2,melon,4,4500
8,2,manzana,5,5400
8,2,limon,5,1650
8,2,kiwi,5,13600
8,2,naranja,5,8750
8,2,manzana,6,10200
8,2,limon,6,4050
8,2,kiwi,6,12600
8,2,naranja,6,13500
8,2,melon,6,4200
8,2,manzana,7,7050
8,2,limon,7,1050
8,2,kiwi,7,7600
8,2,naranja,7,24750
8,2,manzana,8,12600
8,2,limon,8,5100
8,2,kiwi,8,10600
8,2,naranja,8,20500
8,2,melon,8,1200
8,2,manzana,9,6600
8,2,limon,9,5550
8,2,kiwi,9,9800
8,2,naranja,9,19000
8,2,melon,9,4200
8,2,manzana,10,10500
8,2,limon,10,7200
8,2,kiwi,10,9200
8,2,naranja,10,14750
8,2,melon,10,3900
8,2,manzana,11,5250
8,2,limon,11,6450
8,2,kiwi,11,7000
8,2,naranja,11,12500
8,2,melon,11,7800
8,2,manzana,12,3600
8,2,limon,12,4800
8,2,kiwi,12,5800
8,2,naranja,12,22250
8,2,melon,12,2100
9,1,manzana,1,300
9,1,limon,1,450
9,1,naranja,1,1750
9,1,melon,1,3000
9,1,manzana,2,2250
9,1,limon,2,150
9,1,kiwi,2,1800
9,1,naranja,2,5000
9,1,melon,2,4800
9,1,manzana,3,300
9,1,kiwi,3,1600
9,1,naranja,3,2500
9,1,melon,3,12900
9,1,manzana,4,1200
9,1,limon,4,2700
9,1,kiwi,4,1600
9,1,naranja,4,3250
9,1,melon,4,5100
9,1,manzana,5,3450
9,1,limon,5,1950
9,1,kiwi,5,1600
9,1,naranja,5,4250
9,1,manzana,6,3750
9,1,limon,6,1950
9,1,kiwi,6,1200
9,1,naranja,6,2250
9,1,manzana,7,5250
9,1,kiwi,7,400
9,1,naranja,7,3250
9,1,melon,7,1500
9,1,manzana,8,3600
9,1,kiwi,8,5000
9,1,naranja,8,4000
9,1,manzana,9,3450
9,1,limon,9,1050
9,1,kiwi,9,3400
9,1,naranja,9,2250
9,1,manzana,10,3600
9,1,limon,10,450
9,1,manzana,11,1950
9,1,melon,11,8100
9,1,limon,12,450
9,1,naranja,12,1250
9,2,limon,1,5100
9,2,kiwi,1,2400
9,2,naranja,1,5750
9,2,melon,1,12300
9,2,manzana,3,1200
9,2,limon,3,7050
9,2,kiwi,3,1000
9,2,naranja,3,750
9,2,melon,3,9600
9,2,manzana,4,6450
9,2,limon,4,5700
9,2,kiwi,4,4200
9,2,naranja,4,3000
9,2,melon,4,6600
9,2,manzana,5,8400
9,2,limon,5,3450
9,2,kiwi,5,19600
9,2,naranja,5,10250
9,2,melon,5,6300
9,2,manzana,7,11100
9,2,limon,7,9750
9,2,kiwi,7,5000
9,2,naranja,7,14500
9,2,manzana,8,10950
9,2,limon,8,3900
9,2,kiwi,8,7600
9,2,naranja,8,14250
9,2,melon,8,4500
9,2,manzana,9,12900
9,2,limon,9,3300
9,2,kiwi,9,10200
9,2,naranja,9,10250
9,2,manzana,10,7950
9,2,limon,10,3000
9,2,kiwi,10,8400
9,2,naranja,10,23250
9,2,melon,10,2400
9,2,manzana,11,3600
9,2,limon,11,3600
9,2,kiwi,11,7000
9,2,naranja,11,14500
9,2,melon,11,20100
9,2,manzana,12,5100
9,2,limon,12,3750
9,2,kiwi,12,7800
9,2,naranja,12,21500
9,2,melon,12,8400
10,1,limon,2,1200
10,1,kiwi,2,600
10,1,naranja,2,5000
10,1,melon,2,11100
10,1,manzana,3,450
10,1,limon,3,1500
10,1,melon,3,5700
10,1,manzana,4,600
10,1,limon,4,2100
10,1,kiwi,4,3200
10,1,naranja,4,5000
10,1,melon,4,3900
10,1,manzana,5,1950
10,1,limon,5,3600
10,1,kiwi,5,1400
10,1,naranja,5,5250
10,1,manzana,6,4800
10,1,limon,6,900
10,1,kiwi,6,2000
10,1,naranja,6,9750
10,1,manzana,7,2850
10,1,kiwi,7,3400
10,1,naranja,7,5500
10,1,manzana,8,2850
10,1,kiwi,8,2800
10,1,naranja,8,7750
10,1,limon,9,1200
10,1,kiwi,9,2200
10,1,naranja,9,8250
10,1,manzana,10,2400
10,1,limon,10,1350
10,1,kiwi,10,1400
10,1,naranja,10,1500
10,1,limon,11,2100
10,1,naranja,11,1000
10,1,melon,11,4200
10,1,limon,12,1350
10,1,naranja,12,1750
10,1,melon,12,8100
10,2,manzana,1,600
10,2,limon,1,3900
10,2,naranja,1,6000
10,2,melon,1,18300
10,2,manzana,2,2250
10,2,limon,2,2550
10,2,kiwi,2,3600
10,2,naranja,2,13000
10,2,melon,2,7500
10,2,manzana,3,6600
10,2,limon,3,4050
10,2,kiwi,3,3600
10,2,naranja,3,5000
10,2,melon,3,10200
10,2,manzana,4,6150
10,2,limon,4,4350
10,2,kiwi,4,7200
10,2,naranja,4,4250
10,2,melon,4,4500
10,2,manzana,5,14550
10,2,limon,5,5400
10,2,kiwi,5,6200
10,2,naranja,5,14500
10,2,manzana,6,6600
10,2,limon,6,4500
10,2,kiwi,6,7000
10,2,naranja,6,17000
10,2,manzana,7,6300
10,2,limon,7,7500
10,2,kiwi,7,4600
10,2,naranja,7,17250
10,2,manzana,8,12000
10,2,limon,8,3150
10,2,kiwi,8,7600
10,2,naranja,8,16250
10,2,melon,8,6000
10,2,manzana,9,6750
10,2,limon,9,3300
10,2,kiwi,9,8600
10,2,naranja,9,17750
10,2,melon,9,600
10,2,manzana,10,4200
10,2,limon,10,5100
10,2,kiwi,10,5800
10,2,naranja,10,10750
10,2,melon,10,3600
10,2,manzana,11,3150
10,2,limon,11,8250
10,2,kiwi,11,5800
10,2,naranja,11,13500
10,2,melon,11,14100
10,2,manzana,12,8700
10,2,limon,12,6900
10,2,kiwi,12,3600
10,2,naranja,12,17500
10,2,melon,12,8100
11,1,limon,1,1950
11,1,melon,1,8100
11,1,manzana,2,750
11,1,limon,2,3450
11,1,melon,2,8400
11,1,limon,3,150
11,1,melon,3,8100
11,1,manzana,4,1950
11,1,limon,4,5850
11,1,kiwi,4,3400
11,1,naranja,4,3250
11,1,melon,4,4500
11,1,manzana,6,4950
11,1,limon,6,4350
11,1,naranja,6,10000
11,1,manzana,7,5250
11,1,limon,7,900
11,1,kiwi,7,4200
11,1,naranja,7,3000
11,1,manzana,10,3150
11,1,kiwi,10,1000
11,1,naranja,10,3000
11,1,manzana,11,1650
11,1,naranja,11,3750
11,1,melon,11,4500
11,1,limon,12,300
11,1,naranja,12,3500
11,1,melon,12,9000
11,2,manzana,1,900
11,2,limon,1,1050
11,2,naranja,1,1750
11,2,melon,1,9300
11,2,manzana,2,750
11,2,limon,2,6750
11,2,kiwi,2,2600
11,2,naranja,2,4000
11,2,melon,2,11100
11,2,manzana,3,3600
11,2,limon,3,5250
11,2,kiwi,3,7400
11,2,naranja,3,7250
11,2,melon,3,16500
11,2,manzana,4,6000
11,2,limon,4,6450
11,2,kiwi,4,9400
11,2,naranja,4,3750
11,2,melon,4,2700
11,2,manzana,5,10800
11,2,limon,5,450
11,2,kiwi,5,9200
11,2,naranja,5,9750
11,2,manzana,6,7050
11,2,limon,6,5550
11,2,kiwi,6,10400
11,2,naranja,6,18000
11,2,melon,6,3300
11,2,manzana,7,10500
11,2,limon,7,6300
11,2,kiwi,7,6200
11,2,naranja,7,20250
11,2,melon,7,2100
11,2,manzana,8,9750
11,2,limon,8,3900
11,2,kiwi,8,12000
11,2,naranja,8,11000
11,2,manzana,9,9900
11,2,limon,9,3600
11,2,kiwi,9,10800
11,2,naranja,9,8500
11,2,melon,9,4200
11,2,manzana,10,7200
11,2,limon,10,8850
11,2,kiwi,10,7800
11,2,naranja,10,13500
11,2,melon,10,7200
11,2,manzana,11,3450
11,2,limon,11,11400
11,2,kiwi,11,4200
11,2,naranja,11,14000
11,2,melon,11,600
11,2,manzana,12,4950
11,2,limon,12,6150
11,2,kiwi,12,4800
11,2,naranja,12,8250
11,2,melon,12,1800
12,1,manzana,1,600
12,1,limon,1,1950
12,1,naranja,1,500
12,1,melon,1,7200
12,1,limon,2,1950
12,1,naranja,2,3250
12,1,melon,2,7800
12,1,limon,3,4050
12,1,kiwi,3,2400
12,1,naranja,3,250
12,1,melon,3,4500
12,1,manzana,5,750
12,1,limon,5,3750
12,1,kiwi,5,2400
12,1,naranja,5,7000
12,1,manzana,6,4800
12,1,limon,6,1950
12,1,kiwi,6,6600
12,1,naranja,6,2250
12,1,manzana,7,3600
12,1,kiwi,7,4800
12,1,naranja,7,9750
12,1,melon,7,3300
12,1,manzana,8,4650
12,1,limon,8,750
12,1,kiwi,8,3200
12,1,naranja,8,9000
12,1,manzana,10,3000
12,1,limon,10,2100
12,1,kiwi,10,2800
12,1,naranja,10,1250
12,1,limon,11,2550
12,1,kiwi,11,3000
12,1,naranja,11,500
12,1,manzana,12,600
12,1,limon,12,2700
12,1,kiwi,12,600
12,1,melon,12,6000
12,2,manzana,1,1200
12,2,limon,1,3450
12,2,kiwi,1,2400
12,2,naranja,1,8000
12,2,melon,1,10500
12,2,manzana,2,1200
12,2,limon,2,6450
12,2,kiwi,2,1400
12,2,naranja,2,12500
12,2,melon,2,19800
12,2,manzana,4,3150
12,2,limon,4,5550
12,2,kiwi,4,6600
12,2,naranja,4,6250
12,2,melon,4,5700
12,2,manzana,5,6150
12,2,limon,5,5250
12,2,kiwi,5,16800
12,2,naranja,5,10500
12,2,melon,5,4200
12,2,manzana,6,15150
12,2,limon,6,3750
12,2,kiwi,6,12400
12,2,naranja,6,14750
12,2,manzana,9,16200
12,2,limon,9,2550
12,2,kiwi,9,9000
12,2,naranja,9,12250
12,2,melon,9,3000
12,2,manzana,11,6600
12,2,limon,11,4800
12,2,kiwi,11,3200
12,2,naranja,11,12750
12,2,melon,11,7800
12,2,manzana,12,5550
12,2,limon,12,7800
12,2,kiwi,12,7600
12,2,naranja,12,20000
12,2,melon,12,6900
13,1,manzana,1,750
13,1,limon,1,1500
13,1,naranja,1,5000
13,1,melon,1,10500
13,1,manzana,2,1500
13,1,limon,2,2400
13,1,melon,2,10500
13,1,limon,3,2550
13,1,naranja,3,6250
13,1,melon,3,8100
13,1,manzana,4,1200
13,1,limon,4,2250
13,1,kiwi,4,1800
13,1,naranja,4,2750
13,1,melon,4,6900
13,1,manzana,5,5400
13,1,kiwi,5,3600
13,1,naranja,5,8000
13,1,manzana,6,2700
13,1,limon,6,3750
13,1,kiwi,6,4200
13,1,naranja,6,6000
13,1,manzana,7,4350
13,1,kiwi,7,4800
13,1,naranja,7,7000
13,1,manzana,8,1350
13,1,kiwi,8,3200
